cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,year,period,auto_speed,los_hcm85,auto_bi,transit_speed,transit_sd,transit_cv,atspd_ratio
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,2011,AM,55.0674813413956,B,,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,1997,AM,42.3,E,,,,,
32,Alemany,Lyell,Bay Shore,E,1.59170419230,3,2013,AM,29.7,A,,,,,
17,9th St,Brannan,Market,N,0.722619010047,3,2001,AM,10.3,D,,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2007,PM,8.78940149358149,E,,,,,
75,Columbus,North Point,Greenwich,S,0.424419897198,3,2009,PM,13.2741758623127,C,,7.79555387447,,,1.7027880348290426
188,Ocean,19th Ave,Miramar,E,1.10967009791,3,2013,PM,13.8,C,,,,,
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,2009,AM,13.788760562377,C,,7.71071696658,,,1.7882592010756746
15,7th St,Brannan,Market,N,0.722734761560,3,2006,AM,13.4,C,,,,,
77,Doyle/Lombard/Richardson,County Line,SF Cemetery,E,1.15791853500,1,2015,PM,39.9,A,,18.5,3.0,16.21621621621621621600,2.1567567567567568
194,O'Farrell,Gough,Mason,E,0.847471383395,3,2019,PM,8.351998629041473,E,25.00,8.64717479222607,1.5058985204028998,17.41491939953293697400,0.96586443893212792897
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2007,PM,14.5308789520384,C,,7.5,,,1.9374505269384533
99,Folsom,1st,Embarcadero,E,0.344679701988,3,2007,AM,18.6177495971603,C,,,,,
208,Stanyan,Fulton,Turk,N,0.197824394368,3,1997,AM,13.2,C,,,,,
96,Folsom,13th,8th,E,0.487048927493,3,2017,PM,9.4,D,51.00,5.5,0.946821307,17.21493285454545454500,1.7090909090909091
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2011,AM,20.4062557970875,B,,,,,
194,O'Farrell,Gough,Mason,E,0.847471383395,3,2021,AM,12.501,D,14.00,8.66018007875968,1.6215752525351066,18.72449807957515699400,1.4435034706334197
59,Bush,Gough,Market,E,1.45497411971,3,2015,AM,12.1,D,,,,,
91,Evans,Cesar Chavez,3rd,S,0.725419720476,3,2001,AM,20.4,B,,,,,
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,2013,AM,16.2,C,,,,,
154,Market/Portola,Castro,Guerrero,E,0.793811305289,3,2009,PM,9.92856575373972,D,,,,,
228,Van Ness/S VanNess,13th,Cesar Chavez,S,1.48833300689,3,2009,AM,17.9132095543685,C,,,,,
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,1999,AM,10.7,D,,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2011,PM,14.250288941196,C,,7.49,2.44,32.57676902536715620800,1.9025752925495327
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2013,PM,13.3,C,,7.2,0.4,5.55555555555555555600,1.8472222222222222
90,Embarcadero,North Point,Townsend,S,2.16491593596,3,2001,AM,13.8,C,,,,,
178,Mission/Otis,Ocean,Sickles,S,1.44753252430,3,2019,AM,15.901407681523144,C,21.00,11.460755047108144,2.3469704569310377,20.47832317577750968000,1.3874659755105311
72,Clay,Kearny,Davis,E,0.378528736482,3,2013,PM,6.648845686512829,F,,6.5,0.6,9.23076923076923076900,1.02289933638658907692
175,Mission/Otis,9th,14th,S,0.682812825019,3,2011,AM,19.3956071799986,B,,8.43,2.31,27.40213523131672597900,2.3007837698693476
18,10th St,Market,Brannan,S,0.726749459703,3,2013,PM,20.5,B,,,,,
161,Market/Portola,Burnett,Santa Clara,W,1.33877798333,3,2011,PM,21.4366748728413,B,,12.97,3.8,29.29838087895142636900,1.6527891189546106
200,Potrero,Cesar Chavez,21st,N,0.605891596600,3,2011,PM,21.2502383448983,B,,8.87,2.28,25.70462232243517474600,2.3957427671813191
176,Mission/Otis,14th,Cesar Chavez,S,1.39150936015,3,2009,AM,17.9144034223822,C,,8.35235226316,,,2.1448333185607915
229,Washington,Drumm,Kearny,W,0.443557749998,3,1997,PM,8.0,E,,,,,
121,Geneva,Cayuga,Ocean,W,0.527710560386,3,1995,PM,12.0,D,,,,,
75,Columbus,North Point,Greenwich,S,0.424419897198,3,2019,AM,9.329450272054231,D,28.00,4.6989261545166965,1.0259139557448405,21.83294484759486258800,1.9854430491712638
127,Guerrero/San Jose,Monterey,29th,N,1.16980568480,1,2011,PM,24.186775379254,C,,,,,
95,Fell,Laguna,Stanyan,W,1.56263550676,3,1993,PM,20.7,B,,,,,
102,Fremont,Harrison,Market,N,0.481453823054,3,2019,AM,9.455934636708491,D,52.00,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2017,PM,9.3,D,37.00,5.7,1.211120633,21.24773040350877193000,1.6315789473684211
130,Guerrero/San Jose,29th,Monterey,S,1.16595263224,1,2009,AM,30.2523194075572,B,,,,,
97,Folsom,8th,4th,E,0.687212732205,3,2019,PM,8.308384584504214,E,44.00,6.382810754475297,1.221236684605471,19.13321155181050852000,1.3016811721511255
20,16th St,Mission,Potrero,E,0.666427034121,3,2019,AM,10.657532571428574,D,32.00,7.102533776456466,1.6550205300169711,23.30183258688675269300,1.5005254331568609
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,1993,PM,22.9,F,,,,,
1,1st St,Market,Harrison,S,0.481558021952,3,2009,PM,13.1247661860371,C,,,,,
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,2017,AM,11.2,D,45.00,5.7,0.77308526,13.56289929824561403500,1.9649122807017544
81,Doyle/Lombard/Richardson,Lyon/Francisco,SF Cemetery,W,0.958092169447,1,2015,AM,32.3,B,,16.2,6.5,40.12345679012345679000,1.9938271604938272
207,Sloat,Junipero Serra,Skyline,W,1.37870968010,1,2007,PM,27.197152576138,C,,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2021,PM,22.961,C,14.00,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2019,PM,14.405098880928414,C,32.00,8.79872570227592,2.0955857989502875,23.81692383487114920600,1.6371801290728182
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,2001,PM,41.6,D,,,,,
131,Harrison,Embarcadero,1st,W,0.342951254629,3,2017,PM,5.3,F,60.00,,,,
210,Sutter,Divisadero,Gough,E,0.822182703122,3,2006,PM,15.8,C,,11.4,,,1.3859649122807018
11,5th St,Brannan,Market,N,0.722305536750,3,1999,AM,10.5,D,,,,,
43,Brannan,6th,3rd,E,0.510995373176,3,2015,AM,13.2,C,,,,,
105,Fulton,Arguello,Masonic,E,0.659455079392,3,2009,PM,13.6187914220319,C,,10.3601015366,,,1.3145422729612883
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,2009,PM,12.3798360984275,D,,6.55044934889,,,1.8899216586607624
90,Embarcadero,North Point,Townsend,S,2.16491593596,3,1993,PM,16.7,C,,,,,
118,Geneva,Paris,Santos,E,1.18847158845,3,2007,PM,20.4571427858572,B,,,,,
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,2001,AM,16.2,C,,,,,
240,I-280,Weldon,Junipero Serra,S,4.07165382419,Fwy,2013,AM,64.3,A,,,,,
176,Mission/Otis,14th,Cesar Chavez,S,1.39150936015,3,2019,AM,12.740779109589042,D,22.00,10.592158608270752,2.1385300142810872,20.18974690023281283200,1.2028501064589957
205,Skyline,Sloat,County Line,S,1.94421775284,3,2001,AM,41.6,A,,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2017,PM,12.4,D,22.00,6.6,0.652596623,9.88782762121212121200,1.8787878787878788
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2017,AM,11.5,D,25.00,7.7,0.80571787,10.46386844155844155800,1.4935064935064935
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2019,PM,20.07406649690098,D,25.00,11.003667649921937,2.4603656255240574,22.35950506503630996600,1.8243068707226350
5,3rd St,Evans,Terry Francois,N,2.35998926098,3,2007,PM,26.0600179015152,A,,,,,
107,Fulton,Arguello,10th Ave,W,0.533347149871,3,2015,PM,17.6,C,,11.3,1.8,15.92920353982300885000,1.5575221238938053
113,Geary,Gough,Arguello,W,1.91511841291,3,1993,PM,23.1,B,,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2017,PM,37.3,A,13.00,14.7,5.953273939,40.49846217006802721100,2.5374149659863946
237,I-80,Treasure Island,Fremont Exit,W,2.71014073660,Fwy,2019,AM,40.00644959588538,E,44.00,,,,
70,Cesar Chavez,Kansas,Bryant,W,0.377772402655,3,2015,PM,19.4,B,,,,,
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2006,PM,15.1,C,,,,,
193,Octavia,Fell,Market,S,0.278272129977,3,2011,PM,9.89459898741305,D,,,,,
2,2nd St,Brannan,Market,N,0.721663762149,3,2021,AM,14.288,C,19.00,,,,
169,Mission/Otis,Cesar Chavez,14th,N,1.39150936015,3,1993,PM,10.5,D,,,,,
218,Turk,Hyde,Gough,W,0.456299639356,3,2004,PM,11.3,D,,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2011,PM,17.6856049398335,D,,12.39,4.43,35.75464083938660209800,1.4274095996637207
16,8th St,Market,Bryant,S,0.602907603633,3,2011,PM,23.7543442452283,B,,6.96,2.14,30.74712643678160919500,3.4129804950040661
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,2019,AM,12.388281185503178,D,30.00,8.647500769185239,1.4572209926123096,16.85135429886302123800,1.4325851498791358
21,16th St,Potrero,Mission,W,0.666427034121,3,2006,AM,13.4,C,,7.7,,,1.7402597402597403
100,Franklin,Market,Pine,N,1.06130230475,3,2009,AM,14.8986589481874,C,,,,,
234,US-101,County Line,Cortland,N,2.31092245625,Fwy,2004,AM,37.1,D,,,,,
92,Evans,3rd,Cesar Chavez,N,0.725419720476,3,2006,AM,28.4,A,,,,,
43,Brannan,6th,3rd,E,0.510995373176,3,2011,AM,14.6974202273711,C,,,,,
135,Hayes,Market,Gough,W,0.391576854315,3,2015,AM,12.9,D,,6.6,0.8,12.12121212121212121200,1.9545454545454545
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,1999,PM,49.0,D,,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2006,AM,10.7,D,,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2007,PM,16.8044303088428,C,,6.7,,,2.5081239266929552
75,Columbus,North Point,Greenwich,S,0.424419897198,3,1993,PM,15.2,C,,,,,
36,Bay,Embarcadero,Van Ness,W,1.07470567787,3,2013,PM,19.9,B,,,,,
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,2007,PM,14.6167400185157,C,,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,1993,AM,10.7,D,,,,,
185,Oak,Divisadero,Fillmore,E,0.366017476977,3,2001,AM,25.2,A,,,,,
30,19th Ave/Park Presidio,Sloat,Junipero Serra,S,1.24888872158,3,2011,PM,17.6537504300496,C,,11.52,3.07,26.64930555555555555600,1.5324436137195833
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2007,PM,26.1739027926718,A,,,,,
71,Cesar Chavez,Bryant,Guerrero,W,0.754605993692,3,2017,AM,9.4,D,36.00,6.9,0.743352608,10.77322620289855072500,1.3623188405797101
56,Bryant,Division,4th,E,0.993047358802,3,1999,PM,15.7,C,,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2013,PM,25.4,C,,11.5,5.6,48.69565217391304347800,2.2086956521739130
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2009,AM,22.0983989898168,C,,,,,
78,Doyle/Lombard/Richardson,SF Cemetery,Lyon/Francisco,E,0.925783629892,1,2017,PM,29.7,B,73.00,21.3,4.854981944,22.79334246009389671400,1.3943661971830986
122,Golden Gate,Masonic,Franklin,E,1.37296134315,3,2015,PM,15.521636506687527,C,,,,,
189,Ocean,Miramar,Howth,E,0.484469999936,3,2017,PM,10.7,D,33.00,6.0,0.59620258,9.93670966666666666700,1.7833333333333333
96,Folsom,13th,8th,E,0.487048927493,3,2011,PM,14.6089814340475,C,,,,,
132,Harrison,1st,4th,W,0.516426449075,3,2009,PM,16.7439194645318,C,,8.49,,,1.9721931053629918
210,Sutter,Divisadero,Gough,E,0.822182703122,3,2017,PM,11.0,D,19.00,7.7,0.518072092,6.72820898701298701300,1.4285714285714286
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2004,AM,15.4,C,,,,,
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,2019,PM,8.575786805260925,E,29.00,,,,
222,Van Ness/S VanNess,13th,Golden Gate,N,0.807720551166,3,2009,PM,14.7027829087111,C,,6.35191748908,,,2.3146999207700073
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,2001,AM,18.3,C,,,,,
202,Potrero,Division,21st,S,0.795213636929,3,2009,PM,25.2294777758279,A,,9.95608231633,,,2.5340768561592169
124,Gough,Pine,Geary,S,0.255620329960,3,2007,PM,9.55730650118695,D,,,,,
166,Masonic,Geary,Page,S,0.787685338768,3,2013,AM,19.2,B,,7.5,0.6,8.00000000000000000000,2.5600000000000000
228,Van Ness/S VanNess,13th,Cesar Chavez,S,1.48833300689,3,1991,AM,12.6,D,,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2011,AM,10.5050941149622,D,,8.05,1.88,23.35403726708074534200,1.3049806353990311
90,Embarcadero,North Point,Townsend,S,2.16491593596,3,2011,AM,14.0538047294845,C,,,,,
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2013,PM,17.3,C,,7.2,1.7,23.61111111111111111100,2.4027777777777778
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2019,AM,15.518928410213007,C,40.00,,,,
13,6th St,Brannan,Market,N,0.722782725809,3,2015,AM,10.6,D,,,,,
129,Guerrero/San Jose,Cesar Chavez,29th,S,0.284216818075,3,2015,AM,15.6,C,,,,,
162,Market/Portola,Santa Clara,Sloat,W,0.430782046226,3,1999,AM,9.5,D,,,,,
232,I-280,Junipero Serra,Weldon,E,4.02580481717,Fwy,2007,PM,60.3732883855126,A,,,,,
131,Harrison,Embarcadero,1st,W,0.342951254629,3,2013,AM,17.4,C,,,,,
122,Golden Gate,Masonic,Franklin,E,1.37296134315,3,1993,AM,19.3,B,,,,,
158,Market/Portola,Van Ness,Guerrero,W,0.431522395133,3,2011,AM,13.7891078226138,C,,6.92,2.38,34.39306358381502890200,1.9926456391060405
92,Evans,3rd,Cesar Chavez,N,0.725419720476,3,2011,PM,21.4938365334233,B,,14.17,3.62,25.54693013408609738900,1.5168550835161115
231,West Portal,Ulloa,Sloat,S,0.535165055910,3,2017,PM,13.0,C,,5.7,1.297307418,22.75977926315789473700,2.2807017543859649
11,5th St,Brannan,Market,N,0.722305536750,3,1999,PM,7.6,E,,,,,
129,Guerrero/San Jose,Cesar Chavez,29th,S,0.284216818075,3,2006,AM,19.9,C,,,,,
219,Turk,Gough,Divisadero,W,0.821631342898,3,2006,PM,19.3,B,,,,,
64,Castro/Divisadero,Geary,14th,S,1.13367559359,3,2017,PM,9.6,D,52.00,5.3,1.041237641,19.64599322641509434000,1.8113207547169811
208,Stanyan,Fulton,Turk,N,0.197824394368,3,2019,AM,13.833446845755068,C,29.00,,,,
31,Alemany,Junipero Serra,Lyell,E,2.94945429357,3,2011,AM,23.2222381999198,B,,8.37,2.86,34.16965352449223417000,2.7744609557849223
207,Sloat,Junipero Serra,Skyline,W,1.37870968010,1,2021,AM,27.747,C,15.00,,,,
66,Cesar Chavez,Guerrero,Bryant,E,0.755057869522,3,2006,AM,16.6,C,,,,,
84,Drumm,Washington,Market,S,0.216551603299,3,2007,AM,11.6271344427368,D,,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,1997,AM,14.5,E,,,,,
233,I-280,Weldon,6th/Brannan,N,3.51470300942,Fwy,1993,AM,29.1,F,,,,,
34,Alemany,Lyell,Junipero Serra,W,3.02655519968,3,2009,AM,25.3270810511212,A,,,,,
60,Castro/Divisadero,Market,14th,N,0.322082953500,3,2001,AM,10.1,D,,,,,
201,Potrero,21st,Division,N,0.795213636929,3,2011,AM,24.3162735277628,B,,9.91,2.53,25.52976791120080726500,2.4537107495219778
112,Geary,Kearny,Gough,W,1.17639703583,3,2021,PM,12.811,D,17.00,7.951986221386561,1.6168840353045042,20.33308396531116709700,1.6110440389779988
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2021,PM,27.914,C,14.00,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,1993,PM,13.4,C,,,,,
231,West Portal,Ulloa,Sloat,S,0.535165055910,3,2021,PM,13.244,C,20.00,6.705158890506707,1.9498095368436807,29.07924433534690083100,1.9751955496164468
150,Main,Mission,Market,N,0.121791230451,3,2013,PM,3.17647058823532,F,,5.5,1.4,25.45454545454545454500,0.57754010695187636364
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,1993,AM,20.3,B,,,,,
150,Main,Mission,Market,N,0.121791230451,3,1999,AM,11.5,D,,,,,
32,Alemany,Lyell,Bay Shore,E,1.59170419230,3,2006,AM,23.7,B,,,,,
164,Masonic,Geary,Bush/Euclid,N,0.200551608548,3,2006,PM,15.5,C,,,,,
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,2006,AM,18.1,C,,9.1,,,1.9890109890109890
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,2017,AM,20.0,B,34.00,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2021,PM,29.726,B,14.00,,,,
192,Octavia,Market,Fell,N,0.272347316254,3,2021,PM,9.957,D,24.00,,,,
211,Sutter,Market,Mason,W,0.564249764960,3,2007,PM,13.5101650616991,C,,5.8,,,2.3293388037412241
68,Cesar Chavez,Kansas,3rd,E,0.795213243079,3,2009,AM,18.648557969617,C,,,,,
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,1991,PM,6.3,F,,,,,
64,Castro/Divisadero,Geary,14th,S,1.13367559359,3,2015,PM,9.6,D,,5.6,0.5,8.92857142857142857100,1.7142857142857143
194,O'Farrell,Gough,Mason,E,0.847471383395,3,2001,PM,12.6,D,,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2011,PM,10.0620047636763,D,,5.79,1.36,23.48877374784110535400,1.7378246569389119
179,Montgomery,Broadway,Bush,S,0.506858032647,3,1991,PM,6.2,F,,,,,
198,Pine,Leavenworth,Franklin,W,0.455701314987,3,2017,AM,9.9,D,,,,,
108,Fulton,10th Ave,Park Presidio,W,0.204862455561,3,2011,PM,11.2900280494227,D,,6.2,1.98,31.93548387096774193500,1.8209722660359194
65,Castro/Divisadero,14th,Market,S,0.322082953500,3,2001,PM,17.3,C,,,,,
99,Folsom,1st,Embarcadero,E,0.344679701988,3,2013,PM,16.0,C,,,,,
77,Doyle/Lombard/Richardson,County Line,SF Cemetery,E,1.15791853500,1,1993,AM,45.2,A,,,,,
24,19th Ave/Park Presidio,Sloat,Lincoln,N,2.12907723919,3,2006,PM,21.6,B,,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2011,PM,14.0126676219031,C,,,,,
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,2006,AM,6.7,F,,5.8,,,1.1551724137931034
15,7th St,Brannan,Market,N,0.722734761560,3,2019,PM,8.767502481539765,E,44.00,5.139092348866099,1.5094478002477445,29.37187537758087746000,1.7060410450639687
132,Harrison,1st,4th,W,0.516426449075,3,2001,PM,14.0,C,,,,,
116,Geneva,Ocean,Cayuga,E,0.558812922082,3,2019,AM,10.23994787141616,D,34.00,7.822091713397412,1.5990652952097952,20.44293718099687684500,1.3091060865314998
237,I-80,Treasure Island,Fremont Exit,W,2.71014073660,Fwy,2019,PM,17.536324801412178,F,27.00,,,,
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,2001,PM,9.3,D,,,,,
131,Harrison,Embarcadero,1st,W,0.342951254629,3,2006,AM,18.6,C,,,,,
205,Skyline,Sloat,County Line,S,1.94421775284,3,2015,AM,32.4,A,,,,,
22,16th St,Mission,Market,W,0.736030323322,3,2015,AM,13.3,C,,6.4,0.7,10.93750000000000000000,2.0781250000000000
179,Montgomery,Broadway,Bush,S,0.506858032647,3,2007,PM,5.50993580287177,F,,,,,
36,Bay,Embarcadero,Van Ness,W,1.07470567787,3,1991,AM,12.7,D,,,,,
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,2004,PM,28.5,F,,,,,
103,Fulton,Park Presidio,10th Ave,E,0.204862455561,3,2007,AM,30.7700943380402,A,,8.0,,,3.8462617922550250
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2006,PM,11.4,D,,6.8,,,1.6764705882352941
185,Oak,Divisadero,Fillmore,E,0.366017476977,3,2007,PM,26.6835707297398,A,,,,,
126,Gough,Golden Gate,Market,S,0.541309002365,3,2015,AM,10.5,D,,,,,
207,Sloat,Junipero Serra,Skyline,W,1.37870968010,1,1993,AM,23.3,C,,,,,
213,Sutter,Gough,Divisadero,W,0.822182703122,3,1993,PM,16.6,C,,,,,
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2017,PM,6.7,F,37.00,7.6,2.244528569,29.53327064473684210500,0.88157894736842105263
186,Oak,Fillmore,Laguna,E,0.273835595627,3,2007,AM,21.3637432083897,B,,,,,
19,16th St,Market,Mission,E,0.735953916712,3,2013,AM,16.3,C,,6.3,1.0,15.87301587301587301600,2.5873015873015873
220,Turk,Divisadero,Stanyan,W,0.912411302068,3,2001,AM,23.1,B,,,,,
226,Van Ness/S VanNess,Washington,Golden Gate,S,0.839659491227,3,1999,PM,9.7,D,,,,,
159,Market/Portola,Guerrero,Castro,W,0.793811305289,3,2001,PM,13.2,C,,,,,
220,Turk,Divisadero,Stanyan,W,0.912411302068,3,2001,PM,14.6,C,,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2015,AM,11.649438202247085,D,,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2009,PM,14.2969125240878,C,,,,,
233,I-280,Weldon,6th/Brannan,N,3.51470300942,Fwy,2015,AM,36.8,E,,,,,
171,Mission/Otis,9th,3rd,N,0.979367599471,3,2009,PM,13.7055093094178,C,,9.05852981275,,,1.5129948890963648
120,Geneva,Paris,Cayuga,W,0.328791999333,3,2011,AM,8.69680737548806,E,,6.62,1.75,26.43504531722054380700,1.3137171262066556
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,1997,AM,23.4,B,,,,,
64,Castro/Divisadero,Geary,14th,S,1.13367559359,3,2011,AM,12.7972730341004,D,,7.33,1.96,26.73942701227830832200,1.7458762665894134
124,Gough,Pine,Geary,S,0.255620329960,3,2001,PM,6.5,F,,,,,
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2009,AM,10.7325712800739,D,,,,,
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2006,AM,26.3,A,,9.3,,,2.8279569892473118
112,Geary,Kearny,Gough,W,1.17639703583,3,2001,AM,15.2,C,,,,,
189,Ocean,Miramar,Howth,E,0.484469999936,3,2019,AM,12.022637562094,D,40.00,6.7252542750759154,1.468029630610458,21.82861153742602129700,1.7876852042086226
129,Guerrero/San Jose,Cesar Chavez,29th,S,0.284216818075,3,2021,PM,15.073,C,34.00,,,,
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,2019,PM,7.486271999999999,E,24.00,4.814390944806646,0.9672462352139805,20.09072894791319710800,1.5549779994654464
116,Geneva,Ocean,Cayuga,E,0.558812922082,3,2001,PM,14.6,C,,,,,
39,Bayshore,Jerrold,Industrial,S,0.802763976744,3,2015,PM,19.3,B,,7.5,2.8,37.33333333333333333300,2.5733333333333333
131,Harrison,Embarcadero,1st,W,0.342951254629,3,2019,PM,6.611454130534002,F,69.00,,,,
131,Harrison,Embarcadero,1st,W,0.342951254629,3,2001,PM,14.5,C,,,,,
240,I-280,Weldon,Junipero Serra,S,4.07165382419,Fwy,2006,AM,65.5,A,,,,,
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,1991,AM,11.1,D,,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2015,AM,16.6,C,,,,,
195,O'Farrell,Mason,Market,E,0.283457090901,3,2006,AM,8.2,E,,,,,
137,Junipero Serra,County Line,Brotherhood,N,0.289362174587,1,2015,PM,20.8,D,,13.2,4.9,37.12121212121212121200,1.5757575757575758
125,Gough,Geary,Golden Gate,S,0.330297793857,3,1993,AM,20.1,B,,,,,
67,Cesar Chavez,Bryant,Kansas,E,0.375195772370,3,1993,AM,19.9,B,,,,,
241,US-101,Market,I-80,S,1.16608829092,Fwy,2015,PM,12.6,F,,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2021,AM,23.245,B,11.00,12.819655942101353,1.9622515353441208,15.30658501449981516900,1.8132311900556171
224,Van Ness/S VanNess,Washington,Lombard,N,0.576466903859,3,2009,AM,13.5687003104079,C,,7.17965859721,,,1.8898809917898698
202,Potrero,Division,21st,S,0.795213636929,3,2009,AM,23.8713163099767,B,,10.3826371249,,,2.2991573357338746
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2001,PM,26.3,B,,,,,
95,Fell,Laguna,Stanyan,W,1.56263550676,3,2001,AM,24.5,B,,,,,
237,I-80,Treasure Island,Fremont Exit,W,2.71014073660,Fwy,2013,AM,46.4,D,,,,,
190,Ocean,Howth,Miramar,W,0.484469999936,3,2015,AM,11.4,D,,5.7,1.6,28.07017543859649122800,2.0000000000000000
164,Masonic,Geary,Bush/Euclid,N,0.200551608548,3,2021,AM,17.908,C,28.00,,,,
219,Turk,Gough,Divisadero,W,0.821631342898,3,2011,PM,18.2611046467463,C,,,,,
216,Turk,Stanyan,Divisadero,E,0.912411302068,3,2011,AM,17.7493056259794,C,,9.68,3.2,33.05785123966942148800,1.8336059530970455
61,Castro/Divisadero,14th,Geary,N,1.13408167104,3,2001,PM,11.1,D,,,,,
181,North Point,Columbus,Embarcadero,E,0.613771483517,3,2009,AM,18.6892770302357,C,,11.2296898357,,,1.6642736623785574
164,Masonic,Geary,Bush/Euclid,N,0.200551608548,3,2009,PM,26.9611420706826,A,,,,,
202,Potrero,Division,21st,S,0.795213636929,3,2015,PM,8.527017024426371,E,,8.2,1.5,18.29268292682926829300,1.03988012493004524390
104,Fulton,10th Ave,Arguello,E,0.533347149871,3,2011,PM,14.9833333979173,C,,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2015,AM,16.0,C,,,,,
30,19th Ave/Park Presidio,Sloat,Junipero Serra,S,1.24888872158,3,1993,AM,20.2,B,,,,,
182,North Point,Embarcadero,Columbus,W,0.613771483517,3,2015,PM,12.424328147100786,D,,6.6,1.1,16.66666666666666666700,1.8824739616819373
