geom,intersection_lat,intersection_lon,year,st_asgeojson,biccol,pedcol,bickill,pedkill,ambiccol,pmbiccol,ampedcol,pmpedcol,ambickill,pmbickill,ampedkill,pmpedkill,street_names,bicinj,pedinj,ambicinj,pmbicinj,ampedinj,pmpedinj
POINT(-122.397385538 37.782553593),37.78255359,-122.3973855,2012,"{""type"":""Point"",""coordinates"":[-122.397385538,37.782553593]}",0,4,0,0,0,0,3,1,0,0,0,0,"['03RD ST', 'HARRISON ST']",0,4,0,0,3,1
POINT(-122.397385538 37.782553593),37.78255359,-122.3973855,2014,"{""type"":""Point"",""coordinates"":[-122.397385538,37.782553593]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'HARRISON ST']",0,1,0,0,0,1
POINT(-122.397385538 37.782553593),37.78255359,-122.3973855,2015,"{""type"":""Point"",""coordinates"":[-122.397385538,37.782553593]}",2,1,0,0,2,0,1,0,0,0,0,0,"['03RD ST', 'HARRISON ST']",2,1,2,0,1,0
POINT(-122.397385538 37.782553593),37.78255359,-122.3973855,2016,"{""type"":""Point"",""coordinates"":[-122.397385538,37.782553593]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'HARRISON ST']",0,1,0,0,0,1
POINT(-122.397385538 37.782553593),37.78255359,-122.3973855,2017,"{""type"":""Point"",""coordinates"":[-122.397385538,37.782553593]}",0,2,0,0,0,0,0,2,0,0,0,0,"['03RD ST', 'HARRISON ST']",0,2,0,0,0,2
POINT(-122.397390194 37.7299401809),37.72994018,-122.3973902,2010,"{""type"":""Point"",""coordinates"":[-122.397390194,37.7299401809]}",0,1,0,0,0,0,0,1,0,0,0,0,"['NEWHALL ST', 'WILLIAMS AVE']",0,1,0,0,0,1
POINT(-122.39742241 37.7684381346),37.76843813,-122.3974224,2006,"{""type"":""Point"",""coordinates"":[-122.39742241,37.7684381346]}",1,1,0,0,1,0,1,0,0,0,0,0,"['07TH ST', 'IRWIN ST']",1,1,1,0,1,0
POINT(-122.397574469 37.7897625977),37.7897626,-122.3975745,2007,"{""type"":""Point"",""coordinates"":[-122.397574469,37.7897625977]}",1,1,0,0,1,0,0,1,0,0,0,0,"['01ST ST', 'MISSION ST']",1,1,1,0,0,1
POINT(-122.397574469 37.7897625977),37.7897626,-122.3975745,2008,"{""type"":""Point"",""coordinates"":[-122.397574469,37.7897625977]}",1,2,0,0,0,1,1,1,0,0,0,0,"['01ST ST', 'MISSION ST']",1,2,0,1,1,1
POINT(-122.397574469 37.7897625977),37.7897626,-122.3975745,2009,"{""type"":""Point"",""coordinates"":[-122.397574469,37.7897625977]}",2,3,0,0,1,1,2,1,0,0,0,0,"['01ST ST', 'MISSION ST']",2,3,1,1,2,1
POINT(-122.397574469 37.7897625977),37.7897626,-122.3975745,2010,"{""type"":""Point"",""coordinates"":[-122.397574469,37.7897625977]}",0,2,0,0,0,0,0,2,0,0,0,0,"['01ST ST', 'MISSION ST']",0,2,0,0,0,2
POINT(-122.397574469 37.7897625977),37.7897626,-122.3975745,2011,"{""type"":""Point"",""coordinates"":[-122.397574469,37.7897625977]}",0,1,0,0,0,0,0,1,0,0,0,0,"['01ST ST', 'MISSION ST']",0,1,0,0,0,1
POINT(-122.397574469 37.7897625977),37.7897626,-122.3975745,2012,"{""type"":""Point"",""coordinates"":[-122.397574469,37.7897625977]}",0,1,0,0,0,0,0,1,0,0,0,0,"['01ST ST', 'MISSION ST']",0,1,0,0,0,1
POINT(-122.397574469 37.7897625977),37.7897626,-122.3975745,2014,"{""type"":""Point"",""coordinates"":[-122.397574469,37.7897625977]}",1,0,0,0,1,0,0,0,0,0,0,0,"['01ST ST', 'MISSION ST']",1,0,1,0,0,0
POINT(-122.397608333 37.7935086039),37.7935086,-122.3976083,2008,"{""type"":""Point"",""coordinates"":[-122.397608333,37.7935086039]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CALIFORNIA ST', 'DAVIS ST']",0,1,0,0,0,1
POINT(-122.397608333 37.7935086039),37.7935086,-122.3976083,2010,"{""type"":""Point"",""coordinates"":[-122.397608333,37.7935086039]}",0,1,0,0,0,0,1,0,0,0,0,0,"['CALIFORNIA ST', 'DAVIS ST']",0,1,0,0,1,0
POINT(-122.397608333 37.7935086039),37.7935086,-122.3976083,2013,"{""type"":""Point"",""coordinates"":[-122.397608333,37.7935086039]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CALIFORNIA ST', 'DAVIS ST']",0,1,0,0,0,1
POINT(-122.397608333 37.7935086039),37.7935086,-122.3976083,2015,"{""type"":""Point"",""coordinates"":[-122.397608333,37.7935086039]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CALIFORNIA ST', 'DAVIS ST']",0,1,0,0,0,1
POINT(-122.397608333 37.7935086039),37.7935086,-122.3976083,2016,"{""type"":""Point"",""coordinates"":[-122.397608333,37.7935086039]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CALIFORNIA ST', 'DAVIS ST']",0,1,0,0,0,1
POINT(-122.397612708 37.7637938936),37.76379389,-122.3976127,2012,"{""type"":""Point"",""coordinates"":[-122.397612708,37.7637938936]}",0,1,0,0,0,0,1,0,0,0,0,0,"['CONNECTICUT ST', 'MARIPOSA ST']",0,1,0,0,1,0
POINT(-122.397612708 37.7637938936),37.76379389,-122.3976127,2017,"{""type"":""Point"",""coordinates"":[-122.397612708,37.7637938936]}",0,1,0,0,0,0,1,0,0,0,0,0,"['CONNECTICUT ST', 'MARIPOSA ST']",0,1,0,0,1,0
POINT(-122.397665695 37.7368637456),37.73686375,-122.3976657,2006,"{""type"":""Point"",""coordinates"":[-122.397665695,37.7368637456]}",0,1,0,0,0,0,0,1,0,0,0,0,"['QUESADA AVE', 'SILVER AVE']",0,1,0,0,0,1
POINT(-122.397665695 37.7368637456),37.73686375,-122.3976657,2009,"{""type"":""Point"",""coordinates"":[-122.397665695,37.7368637456]}",0,1,0,0,0,0,1,0,0,0,0,0,"['QUESADA AVE', 'SILVER AVE']",0,1,0,0,1,0
